Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-04-12 19:42:55.342551,120,0.1,exec,Left,Right
2022-04-12 19:42:55.352203,120,0.1,frame,Left,Right
2022-04-12 19:42:55.355912,120,0.1,exec,Left,Right
2022-04-12 19:42:55.367473,120,0.1,frame,Left,Right
2022-04-12 19:42:55.370736,120,0.1,exec,Left,Right
2022-04-12 19:42:55.383397,120,0.1,frame,Left,Right
2022-04-12 19:42:55.387399,120,0.1,exec,Left,Right
2022-04-12 19:42:55.402666,120,0.1,exec,Left,Right
2022-04-12 19:42:55.399662,120,0.1,frame,Left,Right
2022-04-12 19:42:55.413477,120,0.1,exec,Left,Right
2022-04-12 19:42:55.416553,120,0.1,frame,Left,Right
2022-04-12 19:42:55.428159,120,0.1,frame,Left,Right
2022-04-12 19:42:55.435131,120,0.1,frame,Left,Right
2022-04-12 19:42:55.442548,120,0.1,frame,Left,Right
2022-04-12 19:42:55.451043,120,0.1,frame,Left,Right
2022-04-12 19:42:55.458120,120,0.1,frame,Left,Right
2022-04-12 19:42:55.464986,120,0.1,frame,Left,Right
