TTL,precise_time,approx_time
-6143.8125,1944106728,2023-10-30T17:40:21.066
-6143.8125,1944112629,2023-10-30T17:40:21.072
-6143.8125,1944118522,2023-10-30T17:40:21.078
-6143.8125,1944124443,2023-10-30T17:40:21.084
-6143.8125,1944130323,2023-10-30T17:40:21.090
-6143.8125,1944136154,2023-10-30T17:40:21.096
-6143.8125,1944142104,2023-10-30T17:40:21.102
-6143.8125,1944147984,2023-10-30T17:40:21.108
-6143.8125,1944153834,2023-10-30T17:40:21.114
-6143.8125,1944159641,2023-10-30T17:40:21.119
-6143.8125,1944165524,2023-10-30T17:40:21.125
-6143.8125,1944171390,2023-10-30T17:40:21.131
-6143.8125,1944177218,2023-10-30T17:40:21.137
-6143.8125,1944183116,2023-10-30T17:40:21.143
-6143.8125,1944188985,2023-10-30T17:40:21.149
-6143.8125,1944194799,2023-10-30T17:40:21.155
-6143.8125,1944200611,2023-10-30T17:40:21.160
-6143.8125,1944206479,2023-10-30T17:40:21.166
-6143.8125,1944212328,2023-10-30T17:40:21.172
-6143.8125,1944218210,2023-10-30T17:40:21.178
-6143.8125,1944224124,2023-10-30T17:40:21.184
-6143.8125,1944229975,2023-10-30T17:40:21.190
-6143.8125,1944235786,2023-10-30T17:40:21.196
-6143.8125,1944241586,2023-10-30T17:40:21.201
-6143.8125,1944247461,2023-10-30T17:40:21.207
-6143.8125,1944253316,2023-10-30T17:40:21.213
-6143.8125,1944259134,2023-10-30T17:40:21.219
-6143.8125,1944265075,2023-10-30T17:40:21.225
-6143.8125,1944270987,2023-10-30T17:40:21.231
-6143.8125,1944276804,2023-10-30T17:40:21.237
-6143.8125,1944282649,2023-10-30T17:40:21.242
-6143.8125,1944288533,2023-10-30T17:40:21.248
-6143.8125,1944294390,2023-10-30T17:40:21.254
-6143.8125,1944300208,2023-10-30T17:40:21.260
-6143.8125,1944306084,2023-10-30T17:40:21.266
-6143.8125,1944311969,2023-10-30T17:40:21.272
-6143.8125,1944318033,2023-10-30T17:40:21.278
-6143.8125,1944324336,2023-10-30T17:40:21.284
-6143.8125,1944330358,2023-10-30T17:40:21.290
-6143.8125,1944336221,2023-10-30T17:40:21.296
-6143.8125,1944342044,2023-10-30T17:40:21.302
-6143.8125,1944348168,2023-10-30T17:40:21.308
-6143.8125,1944354349,2023-10-30T17:40:21.314
-6143.8125,1944360295,2023-10-30T17:40:21.320
-6143.8125,1944366229,2023-10-30T17:40:21.326
-6143.8125,1944372140,2023-10-30T17:40:21.332
-6143.8125,1944378016,2023-10-30T17:40:21.338
-6143.8125,1944383922,2023-10-30T17:40:21.344
-6143.8125,1944389893,2023-10-30T17:40:21.350
-6143.8125,1944395802,2023-10-30T17:40:21.356
-6143.8125,1944401659,2023-10-30T17:40:21.361
-6143.8125,1944407576,2023-10-30T17:40:21.367
-6143.8125,1944413483,2023-10-30T17:40:21.373
-2721.75,1944419459,2023-10-30T17:40:21.379
-191.4375,1944425379,2023-10-30T17:40:21.385
-286.5,1944431325,2023-10-30T17:40:21.391
-268.6875,1944437221,2023-10-30T17:40:21.397
-255.1875,1944443017,2023-10-30T17:40:21.403
-244.125,1944448863,2023-10-30T17:40:21.409
-235.3125,1944454675,2023-10-30T17:40:21.414
-228.375,1944460431,2023-10-30T17:40:21.420
-222.5625,1944466229,2023-10-30T17:40:21.426
-217.5,1944472087,2023-10-30T17:40:21.432
-212.8125,1944478015,2023-10-30T17:40:21.438
-209.0625,1944483862,2023-10-30T17:40:21.444
-205.5,1944489704,2023-10-30T17:40:21.449
-202.3125,1944495661,2023-10-30T17:40:21.455
-199.5,1944501508,2023-10-30T17:40:21.461
-196.875,1944507319,2023-10-30T17:40:21.467
-194.25,1944513213,2023-10-30T17:40:21.473
-191.8125,1944519134,2023-10-30T17:40:21.479
-189.75,1944524930,2023-10-30T17:40:21.485
-187.6875,1944530764,2023-10-30T17:40:21.490
-185.8125,1944536747,2023-10-30T17:40:21.496
-183.9375,1944542731,2023-10-30T17:40:21.502
-182.0625,1944548664,2023-10-30T17:40:21.508
-180.5625,1944554653,2023-10-30T17:40:21.514
-178.875,1944560501,2023-10-30T17:40:21.520
-177.375,1944566470,2023-10-30T17:40:21.526
-175.875,1944572583,2023-10-30T17:40:21.532
-174.375,1944578559,2023-10-30T17:40:21.538
-173.0625,1944584462,2023-10-30T17:40:21.544
-171.75,1944590451,2023-10-30T17:40:21.550
-170.4375,1944596386,2023-10-30T17:40:21.556
-169.125,1944602315,2023-10-30T17:40:21.562
-168.0,1944608246,2023-10-30T17:40:21.568
-166.875,1944614255,2023-10-30T17:40:21.574
-165.75,1944620253,2023-10-30T17:40:21.580
-164.625,1944626129,2023-10-30T17:40:21.586
-163.6875,1944632104,2023-10-30T17:40:21.592
-162.5625,1944638127,2023-10-30T17:40:21.598
-161.625,1944643995,2023-10-30T17:40:21.604
-160.6875,1944649761,2023-10-30T17:40:21.609
-159.75,1944655587,2023-10-30T17:40:21.615
-158.625,1944661582,2023-10-30T17:40:21.621
-157.875,1944667564,2023-10-30T17:40:21.627
-156.9375,1944673461,2023-10-30T17:40:21.633
-156.0,1944679407,2023-10-30T17:40:21.639
-155.25,1944685269,2023-10-30T17:40:21.645
-154.5,1944691107,2023-10-30T17:40:21.651
-153.375,1944697139,2023-10-30T17:40:21.657
-152.625,1944703180,2023-10-30T17:40:21.663
-149.625,1944709122,2023-10-30T17:40:21.669
-145.125,1944715100,2023-10-30T17:40:21.675
-133.875,1944721086,2023-10-30T17:40:21.681
-120.375,1944727042,2023-10-30T17:40:21.687
-84.9375,1944733030,2023-10-30T17:40:21.693
-149.0625,1944738929,2023-10-30T17:40:21.699
-148.5,1944744781,2023-10-30T17:40:21.705
-147.75,1944750640,2023-10-30T17:40:21.710
-146.8125,1944756554,2023-10-30T17:40:21.716
-146.25,1944762462,2023-10-30T17:40:21.722
-145.6875,1944768380,2023-10-30T17:40:21.728
-144.9375,1944774322,2023-10-30T17:40:21.734
-144.375,1944780192,2023-10-30T17:40:21.740
-143.8125,1944786043,2023-10-30T17:40:21.746
-143.0625,1944791813,2023-10-30T17:40:21.752
-142.3125,1944797735,2023-10-30T17:40:21.757
-141.75,1944803595,2023-10-30T17:40:21.763
-141.1875,1944809394,2023-10-30T17:40:21.769
-140.625,1944815260,2023-10-30T17:40:21.775
-140.0625,1944821195,2023-10-30T17:40:21.781
-139.3125,1944826980,2023-10-30T17:40:21.787
-138.75,1944832778,2023-10-30T17:40:21.793
-138.1875,1944838720,2023-10-30T17:40:21.798
-137.625,1944844712,2023-10-30T17:40:21.804
-137.0625,1944850688,2023-10-30T17:40:21.810
-136.5,1944856678,2023-10-30T17:40:21.816
-135.9375,1944862790,2023-10-30T17:40:21.823
-135.375,1944868719,2023-10-30T17:40:21.828
-134.8125,1944874715,2023-10-30T17:40:21.835
-134.25,1944880759,2023-10-30T17:40:21.841
-133.6875,1944886689,2023-10-30T17:40:21.846
-133.3125,1944892691,2023-10-30T17:40:21.852
-132.75,1944898700,2023-10-30T17:40:21.858
-132.1875,1944904654,2023-10-30T17:40:21.864
-131.625,1944910496,2023-10-30T17:40:21.870
-131.25,1944916493,2023-10-30T17:40:21.876
-130.5,1944923016,2023-10-30T17:40:21.883
-130.125,1944928963,2023-10-30T17:40:21.889
-129.5625,1944934891,2023-10-30T17:40:21.895
-129.0,1944940898,2023-10-30T17:40:21.901
-128.625,1944946797,2023-10-30T17:40:21.907
-128.0625,1944952645,2023-10-30T17:40:21.912
-127.6875,1944958486,2023-10-30T17:40:21.918
-127.3125,1944964396,2023-10-30T17:40:21.924
-126.9375,1944970350,2023-10-30T17:40:21.930
-126.1875,1944976277,2023-10-30T17:40:21.936
-125.625,1944982178,2023-10-30T17:40:21.942
-125.25,1944987972,2023-10-30T17:40:21.948
-124.875,1944993757,2023-10-30T17:40:21.953
-124.3125,1944999730,2023-10-30T17:40:21.959
-123.9375,1945005631,2023-10-30T17:40:21.965
-123.5625,1945011416,2023-10-30T17:40:21.971
-123.0,1945017277,2023-10-30T17:40:21.977
-122.625,1945023260,2023-10-30T17:40:21.983
-122.0625,1945029154,2023-10-30T17:40:21.989
-121.6875,1945035031,2023-10-30T17:40:21.995
-121.125,1945040936,2023-10-30T17:40:22.001
-120.9375,1945046813,2023-10-30T17:40:22.007
-120.5625,1945052657,2023-10-30T17:40:22.012
-120.0,1945058483,2023-10-30T17:40:22.018
-119.625,1945064291,2023-10-30T17:40:22.024
-119.25,1945070105,2023-10-30T17:40:22.030
-118.6875,1945075963,2023-10-30T17:40:22.036
-118.3125,1945081789,2023-10-30T17:40:22.042
-117.9375,1945087621,2023-10-30T17:40:22.047
-117.375,1945093380,2023-10-30T17:40:22.053
-117.0,1945099195,2023-10-30T17:40:22.059
-116.625,1945104994,2023-10-30T17:40:22.065
-116.25,1945110750,2023-10-30T17:40:22.070
-115.875,1945116528,2023-10-30T17:40:22.076
-115.3125,1945122356,2023-10-30T17:40:22.082
-115.125,1945128165,2023-10-30T17:40:22.088
-114.75,1945133925,2023-10-30T17:40:22.094
-114.1875,1945139783,2023-10-30T17:40:22.100
-113.8125,1945145670,2023-10-30T17:40:22.105
-113.4375,1945151500,2023-10-30T17:40:22.111
-113.0625,1945157399,2023-10-30T17:40:22.117
-112.5,1945163295,2023-10-30T17:40:22.123
-112.3125,1945169170,2023-10-30T17:40:22.129
-111.9375,1945175480,2023-10-30T17:40:22.135
-111.375,1945181433,2023-10-30T17:40:22.141
-111.1875,1945187338,2023-10-30T17:40:22.147
-110.8125,1945193295,2023-10-30T17:40:22.153
-110.25,1945199135,2023-10-30T17:40:22.159
-109.875,1945205059,2023-10-30T17:40:22.165
-109.5,1945210949,2023-10-30T17:40:22.171
-109.125,1945216780,2023-10-30T17:40:22.177
-108.9375,1945222945,2023-10-30T17:40:22.183
-108.375,1945228987,2023-10-30T17:40:22.189
-108.0,1945234880,2023-10-30T17:40:22.195
-107.8125,1945240756,2023-10-30T17:40:22.201
-107.25,1945247197,2023-10-30T17:40:22.207
-107.0625,1945253073,2023-10-30T17:40:22.213
-106.5,1945258971,2023-10-30T17:40:22.219
-106.125,1945264929,2023-10-30T17:40:22.225
-105.9375,1945271122,2023-10-30T17:40:22.231
-105.5625,1945277088,2023-10-30T17:40:22.237
-105.1875,1945283021,2023-10-30T17:40:22.243
-104.8125,1945288963,2023-10-30T17:40:22.249
-104.4375,1945294827,2023-10-30T17:40:22.255
-104.0625,1945300668,2023-10-30T17:40:22.260
-103.6875,1945306564,2023-10-30T17:40:22.266
-103.5,1945312580,2023-10-30T17:40:22.272
-102.9375,1945318436,2023-10-30T17:40:22.278
-102.5625,1945324393,2023-10-30T17:40:22.284
-102.375,1945330297,2023-10-30T17:40:22.290
-101.8125,1945336143,2023-10-30T17:40:22.296
-101.625,1945342023,2023-10-30T17:40:22.302
-101.25,1945347957,2023-10-30T17:40:22.308
-100.875,1945353844,2023-10-30T17:40:22.314
-100.5,1945359674,2023-10-30T17:40:22.319
-100.125,1945365572,2023-10-30T17:40:22.325
-99.9375,1945371502,2023-10-30T17:40:22.331
-99.375,1945377387,2023-10-30T17:40:22.337
-99.1875,1945383225,2023-10-30T17:40:22.343
-98.8125,1945389254,2023-10-30T17:40:22.349
-98.4375,1945395135,2023-10-30T17:40:22.355
-98.0625,1945400976,2023-10-30T17:40:22.361
-97.875,1945406887,2023-10-30T17:40:22.367
-97.5,1945412826,2023-10-30T17:40:22.373
-97.125,1945418758,2023-10-30T17:40:22.378
-96.9375,1945424789,2023-10-30T17:40:22.385
-96.5625,1945430735,2023-10-30T17:40:22.390
